musteri,yas,kidem_suresi,egitim,is_durumu,meslek_grubu,tarih,target
f77b67a443,21.0,4.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
809d354d59,40.0,51.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
65939f914d,21.0,36.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
532673e950,29.0,98.0,7e6640bfe0,991c4998fb,4e1d23cb0a,20190601,0
793ae463ec,33.0,158.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
84b2748e9e,40.0,159.0,7e6640bfe0,991c4998fb,527516f307,20190601,0
75afa9a568,22.0,22.0,7e6640bfe0,d36d84f51a,,20190601,0
b7032a27ea,20.0,3.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
490a1ed7b7,33.0,168.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
15fd3fbe12,28.0,255.0,5f8ca0f83b,915be3a7a4,,20190601,0
33f975c7d7,22.0,34.0,7e6640bfe0,d36d84f51a,,20190601,0
43a6326a9d,31.0,158.0,7e6640bfe0,915be3a7a4,,20190601,0
b6efdbea46,26.0,95.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
d44baed9e9,29.0,79.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
4e4e25bdbd,26.0,47.0,7bb291e291,991c4998fb,44af6626d6,20190601,1
9f4ebd8f62,19.0,9.0,5f8ca0f83b,d36d84f51a,,20190601,0
3d6a57163f,28.0,119.0,7e6640bfe0,915be3a7a4,,20190601,0
14ce867c95,39.0,109.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
08bddcbfe9,22.0,33.0,7e6640bfe0,d36d84f51a,,20190601,0
8a61b6a80c,45.0,197.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
8d223aa581,29.0,119.0,5f8ca0f83b,915be3a7a4,,20190601,0
5cad8e521d,30.0,40.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
e589ca9f79,21.0,5.0,7e6640bfe0,d36d84f51a,,20190601,0
7ecc21b3f9,18.0,82.0,7e6640bfe0,d36d84f51a,,20190601,0
ee13753032,27.0,8.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
a7b17608e1,20.0,11.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
03759617a8,19.0,26.0,7bb291e291,51be29729b,,20190601,0
36680e0718,25.0,20.0,7e6640bfe0,d36d84f51a,,20190601,0
0d6c142742,22.0,47.0,7e6640bfe0,d36d84f51a,,20190601,0
564ab79c57,27.0,94.0,7e6640bfe0,915be3a7a4,,20190601,0
4b272e0da2,35.0,185.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
d26ea7852f,18.0,69.0,7e6640bfe0,d36d84f51a,,20190601,0
46fac94b59,22.0,23.0,5f8ca0f83b,d36d84f51a,,20190601,0
ba96613fa6,22.0,36.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
9b829c5608,23.0,61.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
095de3894f,21.0,34.0,7e6640bfe0,d36d84f51a,,20190601,0
d1ce9a09c2,21.0,42.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
a862d57c07,22.0,17.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
161ba624ba,26.0,40.0,7e6640bfe0,d36d84f51a,,20190601,0
1952c29113,23.0,25.0,7e6640bfe0,d36d84f51a,,20190601,0
38dad485c6,19.0,9.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
01543342dd,45.0,247.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
6cb633f48a,35.0,93.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
acf142a81a,23.0,18.0,5f8ca0f83b,d36d84f51a,,20190601,0
f0a7f1bc8e,48.0,307.0,5f8ca0f83b,242927d0f5,44af6626d6,20190601,0
1e896bf043,34.0,144.0,7e6640bfe0,eb35a5eb6b,,20190601,0
c2df251a65,24.0,151.0,7e6640bfe0,d36d84f51a,,20190601,0
fbd377b2c1,29.0,108.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
ed2c12b7cc,24.0,53.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
f7b9c55bfe,31.0,168.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
6e053a3d09,28.0,27.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
ec8e040164,19.0,6.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
b07c5005a7,28.0,56.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
d75f9f7932,25.0,93.0,,d36d84f51a,,20190601,0
ccbda34a96,32.0,145.0,7bb291e291,991c4998fb,51155d7cc3,20190601,0
1b93ab3bd5,30.0,54.0,5f8ca0f83b,d36d84f51a,,20190601,0
e383a39d0c,20.0,53.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
7a1178e00c,34.0,168.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
198eca807e,21.0,30.0,7e6640bfe0,d36d84f51a,,20190601,0
9ebd218b8e,25.0,52.0,5f8ca0f83b,915be3a7a4,,20190601,0
420e40b130,28.0,143.0,7e6640bfe0,991c4998fb,b18c21407b,20190601,0
7d1ea33ad2,21.0,21.0,7e6640bfe0,d36d84f51a,,20190601,0
7de0d4436e,25.0,131.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
4cd542be75,21.0,15.0,5f8ca0f83b,d36d84f51a,,20190601,0
51110a09fb,29.0,101.0,7e6640bfe0,289777e76d,,20190601,0
6c11f5c0cf,22.0,46.0,5f8ca0f83b,d36d84f51a,,20190601,0
7daf650fe7,35.0,207.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
6cc2ae6587,19.0,9.0,7e6640bfe0,d36d84f51a,,20190601,0
84e2db5974,41.0,99.0,5f8ca0f83b,991c4998fb,b18c21407b,20190601,0
929a5ae409,26.0,59.0,7e6640bfe0,d36d84f51a,,20190601,0
bdc85bd94d,36.0,223.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
83c27eb600,22.0,45.0,7e6640bfe0,d36d84f51a,,20190601,0
843ba35072,31.0,106.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
c53beaaacc,25.0,40.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
047ed27e78,37.0,72.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
0af3c23413,23.0,58.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e66128a5f1,25.0,56.0,5f8ca0f83b,991c4998fb,b18c21407b,20190601,1
e4644a0aaa,26.0,85.0,7e6640bfe0,d36d84f51a,,20190601,0
9d67229cdf,21.0,11.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
7475e4f68a,20.0,150.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
e53d95c541,24.0,41.0,7e6640bfe0,d36d84f51a,,20190601,0
23797bbe59,21.0,41.0,5f8ca0f83b,d36d84f51a,,20190601,0
0a9dd24493,22.0,47.0,7e6640bfe0,d36d84f51a,,20190601,0
b7bc379cf4,32.0,20.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
8092e86a09,41.0,92.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
0f2593febb,35.0,92.0,7e6640bfe0,915be3a7a4,,20190601,0
a15a168a3d,24.0,6.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
16e8ae56ba,33.0,27.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
72967c422b,20.0,22.0,7e6640bfe0,d36d84f51a,,20190601,0
05b0e1d12f,39.0,172.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
b6ee9b6562,23.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
4561b94140,21.0,16.0,5f8ca0f83b,d36d84f51a,,20190601,0
d8d79ef416,21.0,26.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
076389e4ea,20.0,94.0,5f8ca0f83b,51be29729b,,20190601,0
a339e2c91c,46.0,112.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
9a03dad418,21.0,19.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
bf56b908db,20.0,22.0,5f8ca0f83b,51be29729b,,20190601,0
cce7706337,24.0,82.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
b0b9a48398,21.0,21.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
d830ce4ec0,24.0,18.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e0640c0b7e,22.0,39.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ead25ea86a,35.0,54.0,5f8ca0f83b,d36d84f51a,,20190601,0
93683f8d57,23.0,52.0,7bb291e291,eb35a5eb6b,,20190601,0
deaea15ed1,39.0,180.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
8549b63d5e,30.0,49.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
6fd3a7557a,23.0,20.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
6932edff92,22.0,36.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
834dd8625b,23.0,21.0,7e6640bfe0,d36d84f51a,,20190601,0
934575daf2,24.0,56.0,5f8ca0f83b,d36d84f51a,,20190601,0
7e53f04049,24.0,66.0,7e6640bfe0,d36d84f51a,,20190601,0
28e2da796c,23.0,36.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
97aedc1afa,22.0,34.0,5f8ca0f83b,d36d84f51a,,20190601,0
07c8e6b7b5,24.0,71.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
fbde9c090b,21.0,18.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
2dc10e0834,25.0,83.0,7e6640bfe0,915be3a7a4,,20190601,0
333b855a99,20.0,15.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
e28973dc07,20.0,20.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
10bf8ea139,24.0,66.0,7e6640bfe0,d36d84f51a,,20190601,0
7282385ddc,32.0,126.0,5f8ca0f83b,242927d0f5,44af6626d6,20190601,1
c88832be24,26.0,35.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
05be63003b,29.0,130.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
82e2bbde9a,22.0,34.0,7e6640bfe0,d36d84f51a,,20190601,0
6add687d59,25.0,20.0,5f8ca0f83b,289777e76d,,20190601,0
0c5f21b540,22.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
c293866f5f,31.0,26.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
6671a0a04e,31.0,101.0,7e6640bfe0,f1fcd26d00,b18c21407b,20190601,0
95be2f4875,40.0,253.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
c0296b4f64,24.0,65.0,5f8ca0f83b,915be3a7a4,51155d7cc3,20190601,0
63fb950ceb,28.0,107.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
226e98ad69,33.0,155.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
858814bdd3,48.0,203.0,7e6640bfe0,242927d0f5,51017102ac,20190601,0
d7db88133f,30.0,42.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
9112e94034,21.0,57.0,7e6640bfe0,d36d84f51a,,20190601,0
6c97da86dc,25.0,36.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
52f9ede9e8,28.0,39.0,7bb291e291,242927d0f5,91ed9c1e18,20190601,0
e33d6f1d67,21.0,32.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
3581df0ef6,35.0,123.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
1ab61e6ffd,30.0,36.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
6a0dcd59b2,24.0,21.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
63fe26e985,39.0,213.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
2cd96d1b2d,33.0,142.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
d5207ff5db,18.0,8.0,5f8ca0f83b,51be29729b,,20190601,0
832c9f423e,23.0,13.0,7e6640bfe0,d36d84f51a,,20190601,0
097817dbe2,33.0,37.0,7e6640bfe0,991c4998fb,b18c21407b,20190601,0
864a75fdd1,29.0,131.0,7e6640bfe0,915be3a7a4,,20190601,0
bb0e78b94e,26.0,253.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
210c1279ba,34.0,57.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
20bdca110a,44.0,251.0,7e6640bfe0,f1fcd26d00,b18c21407b,20190601,0
cf6910fd3d,40.0,119.0,7e6640bfe0,ba7b390fc4,bfd9cb6270,20190601,0
82346172ad,22.0,54.0,5f8ca0f83b,51be29729b,,20190601,0
2e0638d90c,24.0,22.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
18135799ff,32.0,157.0,7e6640bfe0,991c4998fb,51155d7cc3,20190601,0
b99c9f12a7,26.0,42.0,7e6640bfe0,d36d84f51a,,20190601,0
40f10c04ae,27.0,102.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
4c3a9fa893,27.0,21.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
dcf4e453c6,32.0,167.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
cf4b9255a7,28.0,107.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
a2b6c32501,23.0,51.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
91f16b3ce2,27.0,11.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
f341f0fc7c,29.0,139.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
968d7e75f6,22.0,10.0,7e6640bfe0,d36d84f51a,,20190601,0
3b58f38748,38.0,59.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
4b26b86758,22.0,48.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
effa017f42,37.0,215.0,7e6640bfe0,ba7b390fc4,62260c15fb,20190601,0
afc50528ec,24.0,106.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
04866b2622,26.0,29.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
95aafc9812,24.0,58.0,7e6640bfe0,d36d84f51a,,20190601,0
d1c36d7aaf,23.0,32.0,7e6640bfe0,d36d84f51a,,20190601,0
c43c8a05fb,23.0,70.0,7e6640bfe0,d36d84f51a,,20190601,0
05bfa3735a,20.0,6.0,5f8ca0f83b,51be29729b,,20190601,0
f494ee0cb5,22.0,45.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
8b21906c97,24.0,56.0,7e6640bfe0,d36d84f51a,,20190601,0
a44364eb9c,19.0,8.0,7e6640bfe0,d36d84f51a,,20190601,0
7789160736,23.0,27.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
dd4addc326,20.0,27.0,5f8ca0f83b,d36d84f51a,,20190601,0
edaa9c2e61,22.0,15.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
623bf4fa32,26.0,8.0,7e6640bfe0,ba7b390fc4,419188ba43,20190601,0
4f39eaafac,24.0,118.0,7e6640bfe0,915be3a7a4,,20190601,0
f07a8d2486,29.0,44.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
d92494c90a,26.0,108.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
17d5e07acb,34.0,190.0,7e6640bfe0,915be3a7a4,,20190601,0
5bb764fa60,30.0,143.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
270cc43bea,29.0,120.0,7e6640bfe0,915be3a7a4,9034d4c83c,20190601,0
f6ada8ab3a,43.0,227.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
2e70ce5a79,23.0,59.0,7e6640bfe0,d36d84f51a,,20190601,0
cdb2eea6f1,30.0,156.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
f575f40b03,29.0,93.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
852d3eaecd,26.0,68.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
1844e418fc,29.0,93.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,0
d20c416d74,26.0,95.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
5c75c47a4b,24.0,21.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
37e3107dfe,18.0,8.0,7e6640bfe0,d36d84f51a,,20190601,0
577171ea49,22.0,18.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e1cbaae6e0,25.0,53.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
1e4f67cb18,25.0,6.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
3ceea8ecde,20.0,20.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
d3eaebd5c3,27.0,85.0,5f8ca0f83b,ba7b390fc4,7330d6bdb3,20190601,0
0522f01683,32.0,111.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
2cc794da84,20.0,19.0,5f8ca0f83b,d36d84f51a,,20190601,0
b0c9f4ef6b,36.0,203.0,7e6640bfe0,f1fcd26d00,b18c21407b,20190601,0
4a8c6b7173,31.0,142.0,7e6640bfe0,ba7b390fc4,ba91c4a92b,20190601,0
18ca7dc2df,27.0,44.0,7e6640bfe0,ba7b390fc4,6da8606d6e,20190601,0
d18ba02a15,20.0,8.0,5f8ca0f83b,d36d84f51a,,20190601,0
40c1a85747,44.0,153.0,5f8ca0f83b,242927d0f5,44af6626d6,20190601,1
425fc31f0b,23.0,33.0,5f8ca0f83b,d36d84f51a,,20190601,0
8434f6e64c,20.0,34.0,7e6640bfe0,d36d84f51a,,20190601,0
f1e668b305,27.0,79.0,5f8ca0f83b,915be3a7a4,,20190601,0
b73b1b5117,26.0,82.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
09f71a2ec6,20.0,156.0,7e6640bfe0,d36d84f51a,,20190601,0
3f2891923a,28.0,102.0,7e6640bfe0,915be3a7a4,,20190601,0
b3c276fad8,22.0,48.0,7e6640bfe0,d36d84f51a,,20190601,0
0177917f08,27.0,95.0,7e6640bfe0,d36d84f51a,,20190601,0
f48a3c1a3a,26.0,107.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
524455b06c,41.0,162.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
5567e419cc,22.0,23.0,7e6640bfe0,d36d84f51a,,20190601,0
97b7d09261,27.0,118.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
eb21ffa9a6,19.0,8.0,5f8ca0f83b,d36d84f51a,,20190601,0
61990eaa4f,25.0,40.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
12e45bb155,22.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
6d242d0e26,33.0,167.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
4f70807178,22.0,52.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
77f7587089,31.0,128.0,7e6640bfe0,915be3a7a4,,20190601,0
3d40b6ec59,37.0,204.0,01a4f2c96c,242927d0f5,4e1d23cb0a,20190601,0
44d3df5ab6,20.0,18.0,7e6640bfe0,d36d84f51a,,20190601,0
8cf6c03a54,28.0,118.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
924b68826f,35.0,167.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
b98885a7f1,24.0,19.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
8321e04020,23.0,5.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
84352a8cf3,19.0,125.0,7e6640bfe0,d36d84f51a,,20190601,0
b842db582f,23.0,65.0,01a4f2c96c,242927d0f5,91ed9c1e18,20190601,0
04117a7db9,48.0,170.0,7e6640bfe0,ba7b390fc4,419188ba43,20190601,0
a0b9929c01,29.0,25.0,01a4f2c96c,ba7b390fc4,8a8492b947,20190601,0
02c20a9a35,24.0,34.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
06fd1ef2b7,49.0,96.0,,915be3a7a4,,20190601,0
fc4c114b22,47.0,148.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
6868536fa9,21.0,9.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
f5891091df,27.0,93.0,7e6640bfe0,242927d0f5,91ed9c1e18,20190601,1
5a4a215638,20.0,12.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
bd472062e6,24.0,6.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
fd84b6f3cb,22.0,31.0,7e6640bfe0,d36d84f51a,,20190601,0
784b605faf,32.0,156.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,0
bcd88420d1,26.0,154.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
8d8bf90da9,26.0,142.0,7e6640bfe0,991c4998fb,9034d4c83c,20190601,0
77c1c7fa90,27.0,112.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
fd215f47ea,21.0,24.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
4f1247dd7a,46.0,211.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
69a6b88340,36.0,24.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
8e64db2611,20.0,10.0,7e6640bfe0,d36d84f51a,,20190601,0
631c3ea362,22.0,83.0,7e6640bfe0,d36d84f51a,,20190601,0
89748295c7,37.0,159.0,5f8ca0f83b,242927d0f5,44af6626d6,20190601,0
9d4e17a0ad,47.0,85.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
76a5819f31,28.0,57.0,7e6640bfe0,242927d0f5,91ed9c1e18,20190601,1
f9078da10d,36.0,216.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
db555fd4af,21.0,21.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
633fdcb3d0,21.0,8.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
c4d4acbe0a,26.0,45.0,7bb291e291,eb35a5eb6b,,20190601,0
0f02023e86,20.0,93.0,5f8ca0f83b,51be29729b,,20190601,0
b5f15d7fc3,28.0,10.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
cc37d1d537,21.0,33.0,5f8ca0f83b,991c4998fb,51155d7cc3,20190601,0
2a67f32078,24.0,35.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
40ba877cf0,42.0,123.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
8f0ae05266,30.0,157.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
ba05615a47,36.0,119.0,01a4f2c96c,991c4998fb,ba91c4a92b,20190601,0
f4024ecf80,19.0,9.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
b731a20f61,22.0,53.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
0242a679c3,30.0,132.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ef812d526e,19.0,24.0,7e6640bfe0,d36d84f51a,,20190601,0
bdcf96e950,37.0,161.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,0
3dec4175fb,37.0,184.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
5de639a39e,43.0,184.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
bd6f06752d,23.0,58.0,7e6640bfe0,d36d84f51a,,20190601,0
f5b67bb130,34.0,106.0,5f8ca0f83b,991c4998fb,b18c21407b,20190601,0
22ca7614d9,25.0,70.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
5e0fb8dff9,21.0,28.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
d4e11317c6,27.0,122.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
50871dd01f,27.0,78.0,7e6640bfe0,d36d84f51a,,20190601,0
09b0f96686,20.0,4.0,7e6640bfe0,d36d84f51a,,20190601,0
34c5644212,28.0,22.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
55636c4063,34.0,94.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
087220021b,23.0,15.0,7bb291e291,242927d0f5,91ed9c1e18,20190601,0
f0e5dc1a95,19.0,20.0,5f8ca0f83b,51be29729b,,20190601,0
9c92e60576,36.0,60.0,7e6640bfe0,915be3a7a4,9034d4c83c,20190601,0
e1d2e97f2b,19.0,8.0,5f8ca0f83b,d36d84f51a,,20190601,0
c076d755ab,27.0,115.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
bd61f5691f,20.0,22.0,7e6640bfe0,d36d84f51a,,20190601,0
e91ad6ce92,32.0,96.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
410a33a2eb,26.0,79.0,5f8ca0f83b,d36d84f51a,,20190601,0
448f14d617,26.0,72.0,5f8ca0f83b,d36d84f51a,,20190601,0
be29e9be79,18.0,185.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
af4baf71e0,28.0,38.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
bdb1f76441,22.0,162.0,7e6640bfe0,d36d84f51a,,20190601,0
226504a5e1,19.0,89.0,7bb291e291,51be29729b,,20190601,0
0987923d5e,29.0,106.0,7e6640bfe0,ba7b390fc4,bfd9cb6270,20190601,0
d6041693cd,19.0,10.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
43c23806d0,28.0,122.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
4f0ed07950,32.0,39.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
2752abcb8c,20.0,33.0,5f8ca0f83b,51be29729b,,20190601,0
ec65194051,25.0,149.0,5f8ca0f83b,915be3a7a4,,20190601,0
886286c45e,24.0,132.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
f6e7bd310c,40.0,275.0,7e6640bfe0,f1fcd26d00,b18c21407b,20190601,0
9b598a3d44,25.0,21.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
bc2013776c,18.0,8.0,7bb291e291,51be29729b,,20190601,0
8e1beb1ff6,23.0,58.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
10e700baa4,44.0,255.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
ea53ea48eb,24.0,44.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
94d0ab296f,41.0,167.0,7e6640bfe0,915be3a7a4,,20190601,0
cece70c239,40.0,74.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
45bace1cfa,23.0,69.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
9d8aaa9084,36.0,57.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
b667ec2e61,27.0,2.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
9a061b06bf,23.0,71.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
160739aee8,27.0,113.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
6786215230,24.0,59.0,7e6640bfe0,51be29729b,,20190601,0
fb7eefc9f0,25.0,8.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
e82e4c828b,20.0,3.0,7e6640bfe0,d36d84f51a,,20190601,0
76d70680ce,23.0,39.0,7e6640bfe0,ba7b390fc4,6da8606d6e,20190601,0
6ddda4b30c,29.0,32.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
745123beb5,25.0,59.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
6794f4f2bd,18.0,8.0,5f8ca0f83b,51be29729b,,20190601,0
03f1eb0429,33.0,119.0,01a4f2c96c,ba7b390fc4,62260c15fb,20190601,1
4f0f6a5146,21.0,20.0,7e6640bfe0,d36d84f51a,,20190601,0
b580cb1842,28.0,46.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
